"","event_id","Player","game_clock","ball.x","ball.y","ball.radius","player.x","player.y","distance_ball"
"840",173,"Kentavious Caldwell-Pope",287.64,64.159154,34.604718,4.848964,65.072274,35.291078,1.14231264722055
"841",173,"Kentavious Caldwell-Pope",287.44,63.063538,35.104754,3.303168,63.705892,35.495324,0.751773626975564
"842",173,"Kentavious Caldwell-Pope",287.24,62.7897,35.648738,3.413432,62.93572,35.948182,0.333149440245669
"843",173,"Kentavious Caldwell-Pope",287.04,62.89463,36.219806,3.564938,62.618622,36.434712,0.349807096697592
"844",173,"Kentavious Caldwell-Pope",286.84,62.96949,37.697776,3.493742,62.548854,36.945728,0.861690686267406
"845",173,"Kentavious Caldwell-Pope",286.64,62.455358,38.757034,3.281602,62.513114,37.41878,1.33949972902274
"846",173,"Kentavious Caldwell-Pope",286.44,62.656386,38.943962,3.20055,62.438684,37.71033,1.25269392599629
"847",173,"Kentavious Caldwell-Pope",286.24,62.869694,38.74405,3.22098,62.362732,37.731368,1.13249075164789
"848",173,"Kentavious Caldwell-Pope",286.04,63.043508,38.09555,3.176632,62.452414,37.68672,0.718703058109542
"849",173,"Kentavious Caldwell-Pope",285.84,63.434236,37.87671,2.723404,62.86521,37.50832,0.677865606721566
"850",173,"Kentavious Caldwell-Pope",285.64,63.19055,37.460692,2.281734,63.204056,36.921742,0.539119202529452
"851",173,"Kentavious Caldwell-Pope",285.44,62.696086,34.876086,2.408136,63.441718,35.699858,1.11111087988913
"852",173,"Reggie Jackson",284.24,63.486956,14.353884,3.955218,62.339546,14.741384,1.211076363447
"853",173,"Reggie Jackson",284.04,63.94258,13.4669,2.987444,63.201246,13.858312,0.838319421998555
"854",173,"Reggie Jackson",283.84,65.1871166666667,13.0462583333333,3.16131833333333,63.9446183333333,13.194615,1.25132402233816
"855",173,"Reggie Jackson",283.64,65.2827566666667,12.7877916666667,2.54536,64.385995,12.786705,0.896762325060111
"856",173,"Reggie Jackson",283.44,65.225935,11.583065,2.292215,64.741995,12.2642033333333,0.835552124487815
"857",173,"Reggie Jackson",283.24,65.026205,10.3006516666667,1.34401166666667,65.138235,11.32177,1.02724552642951
"858",173,"Reggie Jackson",283.04,64.4516783333333,9.26324666666667,1.98142666666667,65.6913733333333,10.0512816666667,1.46895978646456
"859",173,"Reggie Jackson",282.84,65.2283133333333,8.11017666666667,2.68104833333333,66.4425416666667,8.883545,1.43960030024734
"860",173,"Reggie Jackson",282.64,67.311015,6.76338333333333,2.03350166666667,67.655885,8.026385,1.30923967511788
"861",173,"Reggie Jackson",281.44,81.684354,13.755158,6.19893,80.920864,14.973552,1.43784593031938
"862",173,"Reggie Jackson",281.24,84.546424,15.640466,5.178298,83.59495,15.96496,1.0052855955956
"863",173,"Reggie Jackson",281.04,86.74308,17.544816,3.75703,85.974736,17.232096,0.829545840045008
